Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|19/02/2025|Vente|109000,00|13||RUE|0070|DES AGACES|2100|SAINT QUENTIN|02|691||AH|86||||||||||||0|2|Appartement||30|2|S||101
|||||||000001|19/02/2025|Vente|109000,00|||RUE|0070|DES AGACES|2100|SAINT QUENTIN|02|691||AH|87||||||||||||0||||||AB||35
|||||||000002|05/02/2025|Echange|12400,00|8||ALL|1052|DE L INNOVATION|2200|SOISSONS|02|722||AP|98||33||34||||||||2|4|Local industriel. commercial ou assimilé||200|0|||
|||||||000002|17/02/2025|Vente|500,00||||B063|LA MOULENNE|2800|BEAUTOR|02|59||AN|257||||||||||||0||||||PA||287
|||||||000001|13/02/2025|Vente|50000,00|241||RUE|0031|DE LA MAIRIE|2120|AUDIGNY|02|35||AB|158||||||||||||0|1|Maison||90|4|S||256
|||||||000001|21/02/2025|Vente|177800,00|46|B|RLE|0048|DU PRIEUR|2420|ESTREES|02|291||A|157||||||||||||0|3|Dépendance||0|0|S||818
|||||||000001|21/02/2025|Vente|177800,00|46|B|RLE|0048|DU PRIEUR|2420|ESTREES|02|291||A|157||||||||||||0|1|Maison||98|5|S||818
|||||||000001|21/02/2025|Vente|177800,00|46|B|RLE|0048|DU PRIEUR|2420|ESTREES|02|291||A|157||||||||||||0|3|Dépendance||0|0|S||818
|||||||000001|24/02/2025|Vente|1,00||||B013|LES DOUZE SETIERS|2420|VILLERET|02|808||ZC|71||||||||||||0||||||S||16
|||||||000001|04/02/2025|Vente|284013,84||||B020|LES ENTREPOTS|2200|SOISSONS|02|722||BV|250||||||||||||0||||||S||1697
|||||||000001|04/02/2025|Vente|284013,84|2||RUE|0823|DES FONDEURS|2200|SOISSONS|02|722||BV|290||||||||||||0|4|Local industriel. commercial ou assimilé||3390|0|S||1803
|||||||000001|04/02/2025|Vente|284013,84||||B020|LES ENTREPOTS|2200|SOISSONS|02|722||BV|293||||||||||||0||||||S||9
|||||||000001|04/02/2025|Vente|284013,84||||B020|LES ENTREPOTS|2200|SOISSONS|02|722||BV|295||||||||||||0||||||S||627
|||||||000001|24/01/2025|Vente|136000,00|48||RUE|4645|DU PRESIDENT J F KENNEDY|2100|SAINT QUENTIN|02|691||AR|602||||||||||||0|2|Appartement||58|3|S||106
|||||||000001|24/01/2025|Vente|136000,00|48||RUE|4645|DU PRESIDENT J F KENNEDY|2100|SAINT QUENTIN|02|691||AR|602||||||||||||0|2|Appartement||42|1|S||106
|||||||000001|24/01/2025|Vente|136000,00|48||RUE|4645|DU PRESIDENT J F KENNEDY|2100|SAINT QUENTIN|02|691||AR|602||||||||||||0|4|Local industriel. commercial ou assimilé||88|0|S||106
|||||||000001|29/01/2025|Vente|70000,00|21|B|RUE|0061|DES FRERES DOUMER|2320|ANIZY LE GRAND|02|18||AC|82||||||||||||0|1|Maison||55|2|J||559
|||||||000001|29/01/2025|Vente|70000,00|21|B|RUE|0061|DES FRERES DOUMER|2320|ANIZY LE GRAND|02|18||AC|82||||||||||||0|1|Maison||55|2|S||302
|||||||000001|29/01/2025|Vente|70000,00|23||RUE|0061|DES FRERES DOUMER|2320|ANIZY LE GRAND|02|18||AC|338||||||||||||0||||||J||778
|||||||000001|17/02/2025|Vente|150000,00|9||PL|2670|HERMENT|2700|TERGNIER|02|738||AB|473||||||||||||0|1|Maison||142|4|S||594
|||||||000001|05/02/2025|Vente|93000,00|18||RUE|0035|DU CHAPEAU ROUGE|2320|ANIZY LE GRAND|02|18||AD|168||||||||||||0|3|Dépendance||0|0|S||79
|||||||000001|05/02/2025|Vente|93000,00|18||RUE|0035|DU CHAPEAU ROUGE|2320|ANIZY LE GRAND|02|18||AD|168||||||||||||0|1|Maison||60|3|S||79
|||||||000001|04/02/2025|Vente|1320000,00||||B020|LES ENTREPOTS|2200|SOISSONS|02|722||BV|250||||||||||||0||||||S||1697
|||||||000001|04/02/2025|Vente|1320000,00|2||RUE|0823|DES FONDEURS|2200|SOISSONS|02|722||BV|290||||||||||||0|4|Local industriel. commercial ou assimilé||3390|0|S||1803
|||||||000001|04/02/2025|Vente|1320000,00||||B020|LES ENTREPOTS|2200|SOISSONS|02|722||BV|293||||||||||||0||||||S||9
|||||||000001|04/02/2025|Vente|1320000,00||||B020|LES ENTREPOTS|2200|SOISSONS|02|722||BV|295||||||||||||0||||||S||627
|||||||000001|29/01/2025|Vente|120000,00|43||RUE|2270|DE VAILLY|2200|SOISSONS|02|722||CE|186||||||||||||0|1|Maison||108|4|S||751
|||||||000001|24/02/2025|Vente|530000,00||||B059|LA POINTE DU CHEMIN DE LAO|2150|SISSONNE|02|720||AD|313||||||||||||0||||||L||384
|||||||000001|24/02/2025|Vente|530000,00|41||RUE|0075|DE LAON|2150|SISSONNE|02|720||AD|538||||||||||||0|4|Local industriel. commercial ou assimilé||7612|0|S||23230
|||||||000001|24/02/2025|Vente|530000,00||||B059|LA POINTE DU CHEMIN DE LAO|2150|SISSONNE|02|720||AD|541||||||||||||0||||||L||222
|||||||000001|26/02/2025|Vente|150000,00|6||RUE|0026|DE L EGLISE|2290|RESSONS LE LONG|02|643||C|944||2||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/02/2025|Vente|150000,00|4||RUE|0026|DE L EGLISE|2290|RESSONS LE LONG|02|643||C|1056||||||||||||0|1|Maison||90|2|S||264
|||||||000001|26/02/2025|Vente|150000,00||||B075|RESSONS LE LONG VILLAGE|2290|RESSONS LE LONG|02|643||C|1058||||||||||||0||||||S||21
|||||||000001|17/02/2025|Vente|10000,00|1||RUE|0004|DU CHATEAU D EAU|2160|BOURG ET COMIN|02|106||ZD|240||||||||||||0|1|Maison||88|3|T||388
|||||||000001|28/01/2025|Vente|60000,00|9001|F||B005|LE BOIS DES MACONS|2200|VILLENEUVE ST GERMAIN|02|805||B|1867||10||||||||||1|4|Local industriel. commercial ou assimilé||97|0|||
|||||||000001|25/02/2025|Vente|60000,00|1||RUE|0020|RENE RICHARD|2210|VIERZY|02|799||C|167||||||||||||0|1|Maison||57|2|S||630
|||||||000001|06/02/2025|Vente|80000,00|41||RUE|0125|DE L OISE|2510|ETREUX|02|298||AE|275||||||||||||0|1|Maison||123|5|S||328
|||||||000001|07/02/2025|Vente|200000,00|20||RUE|0117|DES VANNOIS|2450|BOUE|02|103||AD|3||||||||||||0|1|Maison||106|5|S||3220
|||||||000001|07/02/2025|Vente|200000,00||||B028|LE VILLAGE|2450|BOUE|02|103||AD|185||||||||||||0||||||S||3311
|||||||000001|07/02/2025|Vente|200000,00||||B028|LE VILLAGE|2450|BOUE|02|103||AD|185||||||||||||0||||||PA||4995
|||||||000001|07/02/2025|Vente|200000,00||||B028|LE VILLAGE|2450|BOUE|02|103||AD|186||||||||||||0||||||S||89
|||||||000002|11/02/2025|Vente|126000,00|3|T|RUE|0047|DE LA PLACE VERTE|2510|HANNAPES|02|366||AB|296||||||||||||0|1|Maison||90|3|S||204
|||||||000002|11/02/2025|Vente|126000,00||||B032|LES PRES HAUTS|2510|HANNAPES|02|366||ZI|76||||||||||||0||||||S||182
|||||||000001|10/02/2025|Vente|71000,00|33||RUE|0011|DE BERGUES|2450|BOUE|02|103||AB|163||||||||||||0|3|Dépendance||0|0|S||554
|||||||000001|10/02/2025|Vente|71000,00|33||RUE|0011|DE BERGUES|2450|BOUE|02|103||AB|163||||||||||||0|1|Maison||97|4|S||554
|||||||000001|10/02/2025|Vente|71000,00||||B028|LE VILLAGE|2450|BOUE|02|103||AB|247||||||||||||0||||||S||27
|||||||000001|31/01/2025|Vente|2800,00||||B125|LA RUE DARDENNES SUD|2500|MONDREPUIS|02|495||D|455||||||||||||0||||||PA||1287
|||||||000001|27/01/2025|Vente|111850,00|7||RUE|0048|DE MONTCORNET|2340|SOIZE|02|723||A|482||||||||||||0|3|Dépendance||0|0|S||429
|||||||000001|27/01/2025|Vente|111850,00|7||RUE|0048|DE MONTCORNET|2340|SOIZE|02|723||A|482||||||||||||0|1|Maison||80|3|S||429
|||||||000001|27/01/2025|Vente|111850,00|7||RUE|0048|DE MONTCORNET|2340|SOIZE|02|723||A|482||||||||||||0|3|Dépendance||0|0|S||429
|||||||000001|27/01/2025|Vente|111850,00||||B069|LE VILLAGE|2340|SOIZE|02|723||A|485||||||||||||0||||||J||293
|||||||000001|27/01/2025|Vente|111850,00||||B069|LE VILLAGE|2340|SOIZE|02|723||A|487||||||||||||0||||||S||4
|||||||000001|20/02/2025|Vente|19000,00||||B070|LE VILLAGE|2500|WIMY|02|833||B|799||||||||||||0||||||J||503
|||||||000001|20/02/2025|Vente|19000,00|27||RUE|0016|HENRI DUVILLIER|2500|WIMY|02|833||B|800||||||||||||0|1|Maison||80|4|S||575
|||||||000001|20/02/2025|Vente|19000,00||||B054|LE PRE DIQUAINE|2500|WIMY|02|833||B|1060||||||||||||0||||||J||130
|||||||000001|20/02/2025|Vente|19000,00||||B054|LE PRE DIQUAINE|2500|WIMY|02|833||B|1146||||||||||||0||||||J||422
|||||||000001|20/02/2025|Vente|19000,00||||B070|LE VILLAGE|2500|WIMY|02|833||B|1150||||||||||||0||||||PA||1977
|||||||000001|20/02/2025|Vente|19000,00||||B070|LE VILLAGE|2500|WIMY|02|833||B|1150||||||||||||0||||||S||53
|||||||000001|30/01/2025|Vente|144932,40||||B056|LES GRANDS PRES|2200|BILLY SUR AISNE|02|89||A|2169||||||||||||0||||||S||2500
|||||||000001|04/02/2025|Vente|9600,00||||B004|LES BOCHETS|2310|COUPRU|02|221||A|8||||||||||||0||||||BT||7485
|||||||000001|04/02/2025|Vente|9600,00||||B004|LES BOCHETS|2310|COUPRU|02|221||A|10||||||||||||0||||||BS||16282
|||||||000001|04/02/2025|Vente|9600,00||||B014|LES COQUEREAUX|2310|COUPRU|02|221||ZL|3||||||||||||0||||||T||5628
|||||||000001|04/02/2025|Vente|364,41||||B014|LES COQUEREAUX|2310|COUPRU|02|221||ZL|3||||||||||||0||||||T||5628
|||||||000001|24/01/2025|Vente|90000,00|207||RUE|0096|NOTRE DAME|2360|ROZOY SUR SERRE|02|666||AD|42||||||||||||0|1|Maison||127|4|S||750
|||||||000001|20/02/2025|Vente|138000,00|6||RTE|0002|D EPAGNY|2290|VEZAPONIN|02|793||AA|69||||||||||||0|3|Dépendance||0|0|J||588
|||||||000001|20/02/2025|Vente|138000,00|6||RTE|0002|D EPAGNY|2290|VEZAPONIN|02|793||AA|69||||||||||||0|1|Maison||158|7|S||500
|||||||000001|20/02/2025|Vente|138000,00|6||RTE|0002|D EPAGNY|2290|VEZAPONIN|02|793||AA|69||||||||||||0|3|Dépendance||0|0|S||500
|||||||000001|20/02/2025|Vente|138000,00|6||RTE|0002|D EPAGNY|2290|VEZAPONIN|02|793||AA|69||||||||||||0|1|Maison||158|7|J||588
|||||||000001|20/02/2025|Vente|62000,00|7||RUE|1540|DE PANLEU|2200|SOISSONS|02|722||AP|50||20||||||||||1|2|Appartement||30|1|||
|||||||000001|24/02/2025|Vente|869,00||||B020|LE CHEMIN DE NOYON|2480|CUGNY|02|246||ZM|15||||||||||||0||||||T||869
|||||||000001|31/01/2025|Vente|10000,00||||B067|LE VILLAGE|2450|FESMY-LE-SART|02|308||C|742||||||||||||0||||||AB||941
|||||||000001|31/01/2025|Vente|10000,00|6||RUE|0002|DE L ABBAYE|2450|FESMY-LE-SART|02|308||C|745||||||||||||0||||||PA||2
|||||||000001|01/02/2025|Vente|42000,00||||B111|LE POTEAU|2340|CHAOURSE|02|160||C|1505||||||||||||0||||||S||78
|||||||000001|01/02/2025|Vente|42000,00|14||RUE|0069|DU STADE|2340|CHAOURSE|02|160||C|1506||||||||||||0|1|Maison||106|4|S||456
|||||||000001|01/02/2025|Vente|42000,00|14||RUE|0069|DU STADE|2340|CHAOURSE|02|160||C|1506||||||||||||0|3|Dépendance||0|0|S||456
|||||||000001|08/02/2025|Vente|225000,00||||B041|LE CHEMIN DE VOYENNE|2250|MARLE|02|468||AN|95||||||||||||0||||||J||1121
|||||||000001|08/02/2025|Vente|225000,00||||B041|LE CHEMIN DE VOYENNE|2250|MARLE|02|468||AN|95||||||||||||0||||||S||269
|||||||000001|08/02/2025|Vente|225000,00|52||AV|0482|DU 8 MAI 1945|2250|MARLE|02|468||AN|96||||||||||||0|1|Maison||134|7|S||306
|||||||000001|08/02/2025|Vente|225000,00||||B041|LE CHEMIN DE VOYENNE|2250|MARLE|02|468||AN|140||||||||||||0||||||T||615
|||||||000001|07/02/2025|Vente|108000,00|36||RUE|0029|CARNOT|2320|ANIZY LE GRAND|02|18||AB|182||||||||||||0|2|Appartement||28|1|S||332
|||||||000001|07/02/2025|Vente|108000,00|36||RUE|0029|CARNOT|2320|ANIZY LE GRAND|02|18||AB|182||||||||||||0|2|Appartement||26|1|S||332
|||||||000001|07/02/2025|Vente|108000,00|36||RUE|0029|CARNOT|2320|ANIZY LE GRAND|02|18||AB|182||||||||||||0|2|Appartement||27|1|S||332
|||||||000001|07/02/2025|Vente|108000,00|36||RUE|0029|CARNOT|2320|ANIZY LE GRAND|02|18||AB|182||||||||||||0|2|Appartement||30|1|S||332
|||||||000001|07/02/2025|Vente|108000,00|36||RUE|0029|CARNOT|2320|ANIZY LE GRAND|02|18||AB|251||||||||||||0||||||S||34
|||||||000002|21/02/2025|Vente|1000,00|38||RUE|0010|ALEXANDRE LEGRY|2370|VAILLY-SUR-AISNE|02|758||AA|363||||||||||||0||||||S||223
|||||||000001|13/02/2025|Vente|70000,00|15||PL|0060|DE L'EGLISE|2330|CONDE EN BRIE|02|209||B|214||||||||||||0|3|Dépendance||0|0|S||307
|||||||000001|13/02/2025|Vente|70000,00|15||PL|0060|DE L'EGLISE|2330|CONDE EN BRIE|02|209||B|214||||||||||||0|3|Dépendance||0|0|S||307
|||||||000001|13/02/2025|Vente|70000,00|15||PL|0060|DE L'EGLISE|2330|CONDE EN BRIE|02|209||B|214||||||||||||0|1|Maison||139|5|S||307
|||||||000001|07/02/2025|Vente|128000,00|9||GR|0028|GRAND RUE|2360|ARCHON|02|21||A|660||||||||||||0|1|Maison||140|4|S||432
|||||||000001|07/02/2025|Vente|128000,00|34||GR|0028|GRAND RUE|2360|ARCHON|02|21||A|661||||||||||||0||||||S||3808
|||||||000001|06/02/2025|Vente|250000,00|5422|||B173|LE RU GOUSSET|2310|CHARLY SUR MARNE|02|163||AM|102||||||||||||0|4|Local industriel. commercial ou assimilé||1000|0|S||3115
|||||||000002|06/02/2025|Vente|350000,00|5||RUE|0060|PAUL HIVET|2310|CHARLY SUR MARNE|02|163||AM|97||||||||||||0|4|Local industriel. commercial ou assimilé||1700|0|S||1460
|||||||000001|11/02/2025|Vente|10000,00||||B124|LA RUE D EN HAUT(NORD)|2140|LANDOUZY LA VILLE|02|405||AB|155||||||||||||0||||||PA||1028
|||||||000001|11/02/2025|Vente|10000,00||||B124|LA RUE D EN HAUT(NORD)|2140|LANDOUZY LA VILLE|02|405||AB|156||||||||||||0||||||PA||4025
|||||||000001|11/02/2025|Vente|10000,00||||B124|LA RUE D EN HAUT(NORD)|2140|LANDOUZY LA VILLE|02|405||AB|157||||||||||||0||||||PA||3677
|||||||000001|11/02/2025|Vente|10000,00||||B125|LA RUE D EN HAUT(SUD)|2140|LANDOUZY LA VILLE|02|405||ZH|38||||||||||||0||||||PA||8190
|||||||000001|13/02/2025|Vente|4000,00||||B030|LE MARAIS DANS CHAMP|2000|ETOUVELLES|02|294||ZB|69||||||||||||0||||||AG||2612
|||||||000001|13/02/2025|Vente|4000,00||||B030|LE MARAIS DANS CHAMP|2000|ETOUVELLES|02|294||ZB|73||||||||||||0||||||L||838
|||||||000002|20/02/2025|Vente|11200,00|||RUE|0150|PAUL DUVERGET|2720|HOMBLIERES|02|383||AB|216||||||||||||0||||||S||560
|||||||000001|31/01/2025|Vente|80000,00|8||RUE|2860|VINCHON|2000|LAON|02|408||AB|222||4||6||||||||2|2|Appartement||17|1|||
|||||||000001|31/01/2025|Vente|80000,00|8||RUE|2860|VINCHON|2000|LAON|02|408||AB|222||4||6||||||||2|3|Dépendance||0|0|||
|||||||000001|31/01/2025|Vente|80000,00|8||RUE|2860|VINCHON|2000|LAON|02|408||AB|222||3||||||||||1|2|Appartement||35|2|||
|||||||000001|31/01/2025|Vente|80000,00|8||RUE|2860|VINCHON|2000|LAON|02|408||AB|222||1||||||||||1|2|Appartement||25|1|||
|||||||000001|13/02/2025|Vente|130000,00|15||RUE|5485|DE VALENCIENNES|2100|SAINT QUENTIN|02|691||DL|33||||||||||||0|3|Dépendance||0|0|S||350
|||||||000001|13/02/2025|Vente|130000,00|15||RUE|5485|DE VALENCIENNES|2100|SAINT QUENTIN|02|691||DL|33||||||||||||0|1|Maison||94|5|S||350
|||||||000001|30/01/2025|Vente|115000,00|450||RTE|0025|DE CHATEAU THIERRY|2200|COURMELLES|02|226||AA|319||||||||||||0|3|Dépendance||0|0|S||605
|||||||000001|30/01/2025|Vente|115000,00|450||RTE|0025|DE CHATEAU THIERRY|2200|COURMELLES|02|226||AA|319||||||||||||0|1|Maison||72|3|J||885
|||||||000001|30/01/2025|Vente|115000,00|450||RTE|0025|DE CHATEAU THIERRY|2200|COURMELLES|02|226||AA|319||||||||||||0|3|Dépendance||0|0|J||885
|||||||000001|30/01/2025|Vente|115000,00|450||RTE|0025|DE CHATEAU THIERRY|2200|COURMELLES|02|226||AA|319||||||||||||0|3|Dépendance||0|0|J||885
|||||||000001|30/01/2025|Vente|115000,00|450||RTE|0025|DE CHATEAU THIERRY|2200|COURMELLES|02|226||AA|319||||||||||||0|1|Maison||72|3|S||605
|||||||000001|30/01/2025|Vente|115000,00|450||RTE|0025|DE CHATEAU THIERRY|2200|COURMELLES|02|226||AA|319||||||||||||0|3|Dépendance||0|0|S||605
|||||||000001|30/01/2025|Vente|115000,00||||B083|LES PRES DE BELLEU|2200|COURMELLES|02|226||AA|320||||||||||||0||||||J||740
|||||||000001|17/02/2025|Vente|28900,00|2||RUE|0024|DE LEME|2140|LE SOURD|02|731||C|291||||||||||||0|1|Maison||108|3|S||1590
|||||||000001|17/02/2025|Vente|28900,00|2||RUE|0024|DE LEME|2140|LE SOURD|02|731||C|291||||||||||||0|3|Dépendance||0|0|S||1590
|||||||000001|29/01/2025|Vente|240000,00|12||RUE|0603|DE LA RENAISSANCE|2600|VILLERS-COTTERETS|02|810||BD|151||||||||||||0|1|Maison||129|5|S||351
|||||||000001|19/02/2025|Vente|1,00|8||IMP|0033|DU GILET|2880|MISSY SUR AISNE|02|487||ZD|276||||||||||||0||||||S||53
|||||||000001|28/01/2025|Vente|3500,00||||B091|LE PRE VERT|2220|CHERY CHARTREUVE|02|179||D|175||||||||||||0||||||L||6130
|||||||000001|17/02/2025|Vente|17955,00||||B004|LA BATAILLE|2250|HOUSSET|02|385||ZI|31||||||||||||0||||||T||9975
|||||||000001|17/02/2025|Vente|17955,00||||B004|LA BATAILLE|2250|HOUSSET|02|385||ZI|31||||||||||||0||||||T||9975
|||||||000001|07/02/2025|Vente|41500,00|5000||CHE|0005|DE L'ECOUFFE|2120|CRUPILLY|02|244||ZA|20||||||||||||0|1|Maison||27|1|AG||11915
|||||||000001|07/02/2025|Vente|41500,00|5000||CHE|0005|DE L'ECOUFFE|2120|CRUPILLY|02|244||ZA|20||||||||||||0|1|Maison||27|1|E||3183
|||||||000001|07/02/2025|Vente|41500,00|5000||CHE|0005|DE L'ECOUFFE|2120|CRUPILLY|02|244||ZA|20||||||||||||0|1|Maison||27|1|S||102
|||||||000001|07/02/2025|Vente|41500,00||||B019|LES HAILLONS|2120|CRUPILLY|02|244||ZA|30||||||||||||0||||||PA||2591
|||||||000001|07/02/2025|Vente|41500,00||||B019|LES HAILLONS|2120|CRUPILLY|02|244||ZA|30||||||||||||0||||||E||549
|||||||000001|10/02/2025|Vente|3500,00||||B018|LE COURTIL CARGNAUX|2510|ETREUX|02|298||AD|243||||||||||||0||||||PA||1194
|||||||000001|18/02/2025|Vente|37000,00|36||AV|0185|PAUL DOUMER|2140|VERVINS|02|789||AB|458||||||||||||0|1|Maison||98|4|S||45
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|1||||||||||||0||||||T||2340
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|2||||||||||||0||||||T||1220
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|3||||||||||||0||||||T||25250
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|32||||||||||||0||||||T||5759
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|32||||||||||||0||||||T||8637
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|34||||||||||||0||||||T||17756
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|34||||||||||||0||||||T||11838
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|34||||||||||||0||||||T||17756
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|36||||||||||||0||||||T||8994
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|36||||||||||||0||||||T||13489
|||||||000001|04/02/2025|Vente|177000,00||||B022|LA HAUTE BORNE|2270|REMIES|02|638||ZO|36||||||||||||0||||||T||13489
|||||||000001|04/02/2025|Vente|177000,00||||B004|LA CARRIERE SAINT BRICE|2270|REMIES|02|638||ZP|9||||||||||||0||||||T||26695
|||||||000001|04/02/2025|Vente|177000,00||||B004|LA CARRIERE SAINT BRICE|2270|REMIES|02|638||ZP|10||||||||||||0||||||T||6800
|||||||000001|04/02/2025|Vente|177000,00||||B004|LA CARRIERE SAINT BRICE|2270|REMIES|02|638||ZP|11||||||||||||0||||||T||8530
|||||||000001|04/02/2025|Vente|177000,00||||B016|LE FOND DES BRULINS|2270|REMIES|02|638||ZS|35||||||||||||0||||||T||39440
|||||||000001|04/02/2025|Vente|177000,00||||B029|LA PELLE A FOUR|2270|REMIES|02|638||ZT|39||||||||||||0||||||T||42427
|||||||000001|04/02/2025|Vente|177000,00||||B034|LE SAUSSAYE|2270|REMIES|02|638||ZT|54||||||||||||0||||||T||21968
|||||||000001|19/02/2025|Vente|6000,00||||B073|RICHAUMONT HAMEAU|2120|SAINS RICHAUMONT|02|668||AE|35||||||||||||0||||||PA||620
|||||||000001|17/02/2025|Vente|150000,00||||B034|LES PRES BLONDEL|2270|ASSIS SUR SERRE|02|27||ZO|15||||||||||||0||||||BP||20703
|||||||000001|17/02/2025|Vente|150000,00||||B039|LES PRES LELEU|2270|ASSIS SUR SERRE|02|27||ZO|33||||||||||||0||||||BP||13444
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|390||||||||||||0||||||BP||4515
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|391||||||||||||0||||||BP||1715
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|392||||||||||||0||||||BP||525
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|393||||||||||||0||||||BP||1255
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|394||||||||||||0||||||BP||590
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|395||||||||||||0||||||BP||790
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|396||||||||||||0||||||BP||1855
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|398||||||||||||0||||||BP||618
|||||||000001|17/02/2025|Vente|150000,00||||B203|LES PRES DE LAONNOIS|2870|CREPY|02|238||F|399||||||||||||0||||||BP||3406
|||||||000001|17/02/2025|Vente|150000,00||||B021|LES BOIS DE LAONNOIS|2870|CREPY|02|238||F|400||||||||||||0||||||BP||1606
|||||||000001|17/02/2025|Vente|150000,00||||B235|LES TERRES DE LAONNOIS|2870|CREPY|02|238||F|426||||||||||||0||||||BP||155
|||||||000001|17/02/2025|Vente|150000,00||||B235|LES TERRES DE LAONNOIS|2870|CREPY|02|238||F|429||||||||||||0||||||BP||645
|||||||000001|17/02/2025|Vente|150000,00||||B235|LES TERRES DE LAONNOIS|2870|CREPY|02|238||F|430||||||||||||0||||||BP||461
|||||||000001|17/02/2025|Vente|150000,00||||B199|LA PREE|2870|CREPY|02|238||F|585||||||||||||0||||||BP||610
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|712||||||||||||0||||||BP||24981
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|713||||||||||||0||||||BP||280
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|716||||||||||||0||||||BP||292
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|717||||||||||||0||||||BP||708
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|718||||||||||||0||||||BP||1105
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|719||||||||||||0||||||BP||505
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|720||||||||||||0||||||BP||1010
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|721||||||||||||0||||||BP||160
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|722||||||||||||0||||||BP||1710
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|723||||||||||||0||||||BP||540
|||||||000001|17/02/2025|Vente|150000,00||||B147|LES LAONNOIS|2870|CREPY|02|238||F|724||||||||||||0||||||BP||420
|||||||000001|17/02/2025|Vente|150000,00||||B181|LA PAISSY|2870|CREPY|02|238||F|726||||||||||||0||||||PA||1523
|||||||000001|17/02/2025|Vente|150000,00||||B181|LA PAISSY|2870|CREPY|02|238||F|727||||||||||||0||||||E||2699
|||||||000001|17/02/2025|Vente|150000,00||||B202|LES PRES DE L EGLISE|2870|CREPY|02|238||F|739||||||||||||0||||||BP||1000
|||||||000001|17/02/2025|Vente|150000,00||||B202|LES PRES DE L EGLISE|2870|CREPY|02|238||F|740||||||||||||0||||||BP||450
|||||||000001|17/02/2025|Vente|150000,00||||B202|LES PRES DE L EGLISE|2870|CREPY|02|238||F|741||||||||||||0||||||BP||450
